Property_ID,Property_Area,Number_of_Windows,Number_of_Doors,Furnishing,Frequency_of_Powercuts,Power_Backup,Traffic_Density_Score,Crime_Rate,Dust_and_Noise,Air_Quality_Index,Neighborhood_Review,Habitability_score,Bungalow,Container Home,Duplex,Single-family home,Once in a day - Evening,Once in a day - Morning,Once in two days
0x58a4,2281,4.0,4,1,0.0,0,6.5,1,1,89.0,3.86,90.95,0,0,0,1,0,1,0
0x79ee,1172,4.0,2,0,2.0,0,6.82,0,1,95.0,3.22,71.74,0,0,0,1,0,1,0
0x47fd,1437,2.0,2,0,0.0,0,4.97,1,1,84.0,3.56,70.77,0,0,0,1,1,0,0
0x1288,1266,4.0,1,0,0.0,0,6.41,0,1,164.0,4.71,82.48,0,0,0,1,0,0,0
0x9883,1720,3.0,4,1,1.0,0,7.24,0,1,166.0,4.07,77.03,0,0,0,1,0,0,0
0x11a8,1379,3.0,2,1,0.0,0,8.23,1,2,126.0,4.05,79.7,0,0,0,1,0,0,0
0x884,1104,2.0,3,0,0.0,0,6.6,1,1,85.0,3.55,61.02,0,0,0,1,1,0,0
0x135f,1168,5.0,4,1,1.0,0,7.79,0,1,130.0,4.11,86.53,0,0,0,1,0,0,0
0x2e47,1320,5.0,4,2,1.0,1,8.08,2,2,179.0,2.73,74.59,0,0,0,1,0,0,0
0xbbe4,1187,4.0,4,0,1.0,1,6.35,2,1,142.0,2.85,73.36,0,0,0,1,0,0,0
0x3ff4,1232,2.0,2,1,0.0,0,5.08,0,1,119.0,4.46,70.91,0,0,0,1,0,1,0
0xa388,1225,4.0,3,1,0.0,0,6.91,1,1,91.0,3.85,77.07,0,0,0,1,0,1,0
0xba85,1613,3.0,2,0,0.0,0,6.39,1,1,154.0,4.09,63.51,0,0,0,1,0,0,0
0x9fc8,2297,5.0,1,1,0.0,0,6.27,0,1,141.0,3.8,76.77,0,0,0,1,0,0,1
0x5327,1955,5.0,3,0,1.0,0,5.16,1,0,99.0,3.6,71.86,0,0,0,1,0,0,0
0x10e5,1622,4.0,4,1,1.0,0,8.16,2,2,141.0,2.78,73.34,0,0,0,1,0,0,0
0x5848,1867,5.0,4,1,1.0,0,3.95,0,0,80.0,4.26,77.19,0,0,0,1,0,0,0
0xbd19,1896,3.0,4,1,0.0,0,6.74,0,1,104.0,4.78,72.22,0,0,0,1,0,0,0
0x15f0,1450,5.0,1,0,0.0,0,7.96,0,1,141.0,4.73,81.82,0,0,0,1,0,0,0
0x37b6,1823,2.0,3,1,0.0,0,5.72,2,1,112.0,3.52,82.76,0,0,0,1,0,0,0
0x19ec,1657,3.0,1,1,0.0,0,7.26,0,1,93.0,4.79,73.77,0,0,0,1,0,0,0
0x369e,1693,2.0,4,1,2.0,0,5.36,2,1,108.0,1.96,71.72,0,0,0,1,0,1,0
0xa460,1730,4.0,2,1,0.0,0,8.03,0,2,130.0,4.05,86.49,0,0,0,1,1,0,0
0xba79,1308,4.0,2,1,0.0,0,6.68,0,1,128.0,4.75,78.25,0,0,0,1,0,0,0
0x6063,1839,5.0,4,1,0.0,0,7.4,0,1,146.0,4.72,76.6,0,0,0,1,0,0,0
0x8cb,1845,5.0,4,1,1.0,0,6.54,0,1,98.0,3.53,87.21,0,0,0,1,1,0,0
0xa4eb,1747,2.0,4,2,2.0,0,5.97,0,1,98.0,2.91,67.38,0,0,0,1,1,0,0
0x350a,2015,3.0,2,0,0.0,1,6.5,0,1,105.0,4.78,77.88,0,0,0,1,0,0,0
0xaf9,1199,5.0,2,1,3.0,0,7.25,0,1,147.0,2.84,84.32,0,0,0,1,0,0,0
0x1013,2114,3.0,3,2,0.0,0,7.13,0,1,166.0,4.07,77.55,0,0,0,1,1,0,0
0x4ae3,1579,5.0,4,2,1.0,0,7.5,0,1,136.0,4.11,82.45,0,0,0,1,0,0,0
0x3248,1510,3.0,2,2,0.0,0,5.4,2,1,89.0,2.93,77.93,0,0,0,1,1,0,0
0x6d64,1308,5.0,3,1,0.0,0,5.56,1,1,113.0,4.15,74.06,0,0,0,1,0,0,0
0x5b0c,1201,4.0,3,1,1.0,0,5.38,2,1,87.0,2.93,67.85,0,0,0,1,0,0,0
0x8739,1199,3.0,3,1,0.0,0,6.01,0,1,99.0,3.85,69.67,0,0,0,1,0,0,1
0xb96e,1165,5.0,2,1,0.0,0,7.67,0,1,147.0,4.72,76.44,0,0,0,1,0,0,0
0xcfb,1225,3.0,3,0,1.0,0,7.67,0,1,141.0,4.1,77.24,0,0,0,1,0,0,0
0x492f,2221,2.0,4,1,1.0,1,6.8,0,1,143.0,4.1,81.99,0,0,0,1,0,0,0
0xbfec,2245,5.0,4,0,0.0,0,4.44,2,1,93.0,2.93,42.3,0,0,0,1,1,0,0
0x7537,1457,4.0,2,0,1.0,1,5.4,2,1,103.0,2.59,64.79,0,0,0,1,0,1,0
0x9f54,1569,3.0,2,1,0.0,0,5.61,0,1,87.0,4.18,74.6,0,0,0,1,1,0,0
0x7d09,1924,4.0,3,1,0.0,0,5.1,1,1,112.0,3.53,73.64,0,0,0,1,1,0,0
0x7abf,1634,3.0,3,0,0.0,0,7.11,1,1,87.0,4.17,81.68,0,0,0,1,0,0,0
0x5841,1490,2.0,4,1,0.0,0,6.6,0,1,90.0,3.86,84.85,0,0,0,1,0,0,1
0x74e3,2151,4.0,3,1,1.0,0,6.2,0,1,86.0,4.18,71.62,0,0,0,1,0,0,0
0x2c4a,1874,2.0,3,1,0.0,0,4.93,1,1,90.0,4.18,82.79,0,0,0,1,0,0,0
0x7bb4,1132,3.0,4,1,1.0,0,5.59,0,1,82.0,3.56,74.94,0,0,0,1,1,0,0
0x5700,1694,5.0,2,1,0.0,0,5.4,1,1,119.0,3.51,76.73,0,0,0,1,1,0,0
0x38da,1887,3.0,4,0,2.0,0,6.72,1,1,112.0,2.89,56.6,0,0,0,1,0,0,0
0x7ee4,1223,5.0,1,1,0.0,0,7.92,1,1,153.0,4.08,87.6,0,0,0,1,0,0,0
0x2f18,1134,2.0,1,0,0.0,0,6.66,0,1,150.0,4.72,85.38,0,0,0,1,0,0,0
0x75d7,1333,3.0,1,2,3.0,0,4.7,0,1,96.0,2.92,69.52,0,0,0,1,0,0,0
0x6948,2139,2.0,1,2,0.0,0,6.51,0,1,109.0,4.46,85.92,0,0,0,1,0,1,0
0x7da1,1722,5.0,4,1,1.0,0,7.34,3,1,130.0,1.29,34.17,0,0,0,1,0,0,1
0x3f79,1371,2.0,3,1,0.0,0,6.32,1,1,151.0,3.16,78.19,0,0,0,1,0,0,1
0x8115,1215,5.0,4,1,0.0,0,3.98,0,0,59.0,4.29,71.87,0,0,0,1,1,0,0
0xb8a3,1612,2.0,3,2,1.0,0,5.15,1,1,105.0,3.22,72.45,0,0,0,1,0,1,0
0xbbb7,2043,4.0,2,1,3.0,1,5.43,1,1,116.0,1.95,89.63,0,0,0,1,0,1,0
0xaa5e,1813,5.0,1,1,1.0,0,7.21,1,1,105.0,3.21,76.96,0,0,0,1,0,1,0
0xb92,1679,3.0,1,1,0.0,0,6.97,0,1,170.0,4.07,89.2,0,0,0,1,1,0,0
0x96a5,1567,2.0,1,2,0.0,0,7.58,2,1,133.0,3.17,80.48,0,0,0,1,0,1,0
0x151a,2144,2.0,1,0,1.0,0,7.56,0,1,156.0,4.08,68.17,0,0,0,1,0,0,0
0x8515,1835,4.0,4,1,1.0,1,6.26,0,1,163.0,4.08,87.28,0,0,0,1,0,0,0
0x43a5,1313,2.0,3,1,1.0,0,4.28,0,1,93.0,3.87,76.03,0,0,0,1,0,1,0
0x5736,1545,2.0,4,1,0.0,0,6.41,0,1,96.0,4.79,77.59,0,0,0,1,0,0,0
0x77f2,1946,2.0,1,1,3.0,1,6.22,0,1,142.0,2.54,67.5,0,0,0,1,0,1,0
0x87be,1934,4.0,4,0,0.0,0,6.47,2,1,156.0,3.15,35.63,0,0,0,1,0,1,0
0x15c3,2132,2.0,1,1,1.0,0,7.93,0,1,154.0,4.08,83.22,0,0,0,1,0,0,0
0x8a4b,1897,5.0,2,1,1.0,0,7.89,0,1,167.0,3.75,78.92,0,0,0,1,0,1,0
0xa7c,2014,4.0,1,1,1.0,1,7.27,0,1,88.0,4.17,85.19,0,0,0,1,0,0,0
0x452a,1208,3.0,2,1,0.0,1,5.88,0,1,83.0,4.5,83.59,0,0,0,1,0,1,0
0x96a8,2235,4.0,2,1,1.0,1,6.93,0,1,118.0,3.19,71.05,0,0,0,1,0,0,1
0x6ac7,1628,2.0,1,0,1.0,0,5.24,2,1,97.0,2.6,38.58,0,0,0,1,0,1,0
0x982c,2101,4.0,1,0,1.0,1,5.31,1,1,105.0,3.22,86.15,0,0,0,1,0,1,0
0x74ee,1510,5.0,1,0,0.0,0,6.62,1,1,102.0,4.16,71.52,0,0,0,1,0,0,0
0xc0d6,1755,2.0,4,1,1.0,0,5.84,1,1,90.0,3.23,69.58,0,0,0,1,0,1,0
0x6387,1290,4.0,3,2,1.0,0,7.34,3,1,115.0,1.94,63.37,0,0,0,1,0,1,0
0xc4f3,1106,3.0,3,1,1.0,0,5.47,1,1,99.0,2.91,72.25,0,0,0,1,1,0,0
0x44a2,1378,3.0,1,1,0.0,0,2.39,0,0,79.0,4.27,73.72,0,0,0,1,1,0,0
0x76a1,1464,4.0,2,1,0.0,0,5.74,2,1,91.0,3.55,85.49,0,0,0,1,0,0,0
0x314e,1461,5.0,3,1,0.0,0,5.64,1,1,87.0,4.18,77.17,0,0,0,1,0,0,0
0xb56e,1844,5.0,2,2,1.0,1,5.4,0,1,119.0,4.14,88.63,0,0,0,1,0,0,0
0x9b9c,1695,3.0,3,1,0.0,1,4.04,2,1,100.0,2.61,80.79,0,0,0,1,0,0,1
0xac03,1320,3.0,3,2,0.0,0,5.35,0,1,94.0,4.8,84.51,0,0,0,1,0,0,0
0x34d4,1661,3.0,2,1,0.0,0,6.35,0,1,163.0,4.4,71.32,0,0,0,1,0,1,0
0x2c6c,1129,2.0,3,0,1.0,1,7.37,2,1,161.0,2.51,60.6,0,0,0,1,0,1,0
0x54c9,1816,4.0,3,2,0.0,0,6.89,1,1,91.0,4.17,82.4,0,0,0,1,0,0,0
0xb495,1410,5.0,4,2,0.0,0,6.21,0,1,112.0,4.77,85.93,0,0,0,1,0,0,0
0xa0af,1832,4.0,2,0,0.0,0,6.39,0,1,110.0,4.46,70.49,0,0,0,1,0,1,0
0x2d55,1165,2.0,3,1,0.0,0,4.97,2,1,88.0,2.62,63.69,0,0,0,1,0,0,1
0x9a15,1527,5.0,2,0,1.0,1,5.56,1,1,96.0,3.23,80.7,0,0,0,1,0,1,0
0x2613,1867,2.0,3,1,0.0,0,6.82,1,1,132.0,4.12,92.72,0,0,0,1,0,0,0
0x4142,1599,2.0,1,1,0.0,0,7.64,1,1,115.0,4.13,76.49,0,0,0,1,0,0,0
0x20fc,1522,4.0,4,1,1.0,0,7.45,0,1,155.0,3.46,73.44,0,0,0,1,1,0,0
0xa22,2156,3.0,3,2,1.0,0,6.4,0,1,121.0,4.13,81.95,0,0,0,1,0,0,0
0x59b5,1497,2.0,3,1,0.0,0,6.39,0,1,144.0,4.73,76.89,0,0,0,1,0,0,0
0x3119,1636,3.0,1,1,1.0,0,4.57,1,1,114.0,3.53,87.26,0,0,0,1,0,0,0
0x693,2280,4.0,4,2,0.0,0,5.84,0,1,100.0,4.79,89.3,0,0,0,1,0,0,0
0x2288,1766,4.0,4,0,0.0,1,7.43,0,1,128.0,4.43,76.65,0,0,0,1,0,1,0
0xaecd,1731,2.0,4,1,1.0,0,8.21,0,2,123.0,3.74,85.75,0,0,0,1,0,1,0
0xca9,2246,3.0,1,1,0.0,0,6.47,0,1,130.0,4.12,77.93,0,0,0,1,1,0,0
0x9ba2,2282,3.0,4,1,0.0,0,8.36,0,2,136.0,4.04,78.08,0,0,0,1,1,0,0
0x83ea,1970,2.0,1,1,1.0,1,8.49,0,2,150.0,4.02,78.53,0,0,0,1,0,0,0
0x48bd,2181,4.0,1,1,0.0,0,7.69,0,1,119.0,4.76,77.87,0,0,0,1,0,0,0
0x8782,1714,5.0,3,1,0.0,0,5.57,2,1,85.0,2.93,67.76,0,0,0,1,1,0,0
0x45ab,1335,4.0,1,2,0.0,0,7.87,3,1,130.0,2.86,84.29,0,0,0,1,0,0,0
0x6b5a,2029,4.0,4,1,0.0,0,4.42,0,1,80.0,4.51,70.43,0,0,0,1,0,1,0
0x5761,1943,2.0,4,0,1.0,0,8.59,3,2,146.0,2.14,24.18,0,0,0,1,0,0,0
0x31e4,1436,5.0,4,1,0.0,0,7.04,0,1,164.0,4.39,70.17,0,0,0,1,0,1,0
0x156a,1537,2.0,4,1,0.0,0,3.87,1,0,84.0,4.26,69.63,0,0,0,1,0,0,0
0xba2,2238,4.0,3,0,0.0,0,8.62,2,2,166.0,3.06,29.02,0,0,0,1,0,1,0
0x8d84,1108,2.0,1,0,1.0,0,4.58,1,1,88.0,3.56,58.04,0,0,0,1,0,0,0
0x4246,1707,3.0,1,2,0.0,0,7.72,0,1,93.0,4.79,86.86,0,0,0,1,0,0,0
0x2d6c,2047,2.0,1,1,1.0,0,8.33,2,2,121.0,2.8,71.67,0,0,0,1,0,0,0
0x5e4e,2131,4.0,2,1,0.0,0,6.93,1,1,107.0,4.15,90.61,0,0,0,1,0,0,0
0x211f,1819,4.0,1,0,0.0,0,5.79,2,1,114.0,2.89,43.22,0,0,0,1,1,0,0
0x6aed,2217,3.0,3,0,0.0,1,6.32,3,1,125.0,2.56,68.8,0,0,0,1,0,1,0
0x6d6,1667,2.0,2,2,0.0,0,6.07,0,0,150.0,4.79,89.64,0,0,0,1,0,0,0
0x3c59,1983,5.0,4,0,0.0,0,6.49,0,1,145.0,4.1,69.4,0,0,0,1,1,0,0
0x7101,2149,5.0,3,0,0.0,0,5.72,1,1,118.0,3.51,62.8,0,0,0,1,1,0,0
0x6e17,2099,3.0,3,1,1.0,0,5.19,0,1,111.0,4.15,70.52,0,0,0,1,0,0,0
0x2b03,1825,5.0,1,2,0.0,0,6.35,0,1,82.0,4.81,84.7,0,0,0,1,0,0,0
0x5ffc,2016,3.0,1,2,1.0,0,5.05,1,1,82.0,2.94,86.27,0,0,0,1,1,0,0
0x327e,1265,2.0,2,0,0.0,1,7.63,0,1,143.0,4.41,72.61,0,0,0,1,0,1,0
0x8040,1171,4.0,4,1,1.0,0,5.29,1,1,116.0,3.52,68.58,0,0,0,1,0,0,0
0x9fc6,1194,4.0,3,1,0.0,0,6.3,3,0,118.0,2.95,67.43,0,0,0,1,0,0,0
0xa21e,2218,4.0,3,2,0.0,0,7.78,0,1,124.0,4.44,81.53,0,0,0,1,0,1,0
0x7782,2242,2.0,4,1,0.0,0,6.92,2,1,131.0,3.18,65.13,0,0,0,1,0,1,0
0x575f,1161,4.0,2,1,3.0,1,7.31,0,1,87.0,2.92,70.47,0,0,0,1,0,0,0
0x6eea,2235,4.0,3,0,0.0,0,7.62,0,1,165.0,3.76,63.82,0,0,0,1,0,0,1
0x5d04,2184,5.0,2,1,1.0,0,7.16,3,1,154.0,2.2,62.52,0,0,0,1,0,0,0
0x1402,1717,5.0,3,1,0.0,0,4.52,0,1,109.0,4.47,71.14,0,0,0,1,0,1,0
0x3d9b,2192,2.0,2,2,0.0,0,5.05,1,1,113.0,4.15,80.88,0,0,0,1,0,0,0
0x8eae,1329,2.0,1,1,0.0,0,6.77,0,1,115.0,4.77,74.95,0,0,0,1,0,0,0
0x7e7e,1693,5.0,3,2,0.0,0,6.54,2,1,98.0,3.53,73.21,0,0,0,1,0,0,0
0x1022,1597,4.0,3,2,0.0,0,8.42,0,2,156.0,4.33,75.0,0,0,0,1,0,1,0
0x614c,1854,3.0,1,0,0.0,0,5.95,1,1,88.0,3.55,66.56,0,0,0,1,1,0,0
0xc169,1472,2.0,1,1,0.0,0,7.12,0,1,145.0,4.41,93.28,0,0,0,1,0,1,0
0x75af,1143,3.0,4,2,0.0,1,6.65,2,1,140.0,3.48,83.21,0,0,0,1,0,0,0
0x1a05,1711,2.0,1,1,0.0,1,7.67,0,1,161.0,4.7,85.24,0,0,0,1,0,0,0
0xc73b,2031,2.0,3,0,3.0,0,6.53,0,1,100.0,2.59,40.32,0,0,0,1,0,1,0
0x70d2,1396,3.0,2,1,0.0,0,6.49,0,1,87.0,4.8,77.45,0,0,0,1,0,0,0
0x9d8f,2287,3.0,4,2,0.0,0,7.21,1,1,96.0,4.16,83.9,0,0,0,1,0,0,0
0xc05e,1710,3.0,1,2,0.0,0,5.66,2,1,93.0,3.23,77.51,0,0,0,1,0,1,0
0x4f02,1581,3.0,4,1,0.0,1,6.77,0,0,150.0,4.79,93.75,0,0,0,1,0,0,0
0x75e2,1796,3.0,3,0,0.0,1,7.07,0,1,154.0,4.72,76.45,0,0,0,1,0,0,0
0x5f7,1533,5.0,2,0,0.0,0,8.24,2,2,145.0,3.4,40.97,0,0,0,1,0,0,0
0x9cca,2297,3.0,3,2,1.0,0,4.62,1,1,111.0,3.53,72.61,0,0,0,1,0,0,0
0xa558,2016,2.0,4,2,0.0,0,4.89,1,1,111.0,4.16,80.2,0,0,0,1,0,0,0
0xbd4f,2014,2.0,4,1,0.0,0,5.95,0,1,80.0,4.19,75.55,0,0,0,1,1,0,0
0x6eb9,1221,3.0,2,1,1.0,1,5.87,0,1,83.0,4.18,83.79,0,0,0,1,0,0,0
0x1fb6,1580,4.0,1,1,1.0,1,6.32,3,1,92.0,2.29,78.57,0,0,0,1,0,0,0
0x3c4d,1447,2.0,4,1,1.0,1,7.23,1,1,110.0,3.51,75.65,0,0,0,1,0,0,0
0x196b,1837,4.0,3,1,1.0,0,8.05,0,2,175.0,3.68,85.98,0,0,0,1,0,1,0
0x121f,1768,5.0,2,1,0.0,0,6.95,0,1,152.0,4.72,73.68,0,0,0,1,0,0,0
0x37c7,1433,5.0,1,2,0.0,0,5.38,0,1,89.0,4.18,80.62,0,0,0,1,1,0,0
0x93cd,2176,5.0,4,0,0.0,0,4.61,1,1,86.0,4.19,76.96,0,0,0,1,0,0,0
0x845a,1342,3.0,3,0,0.0,0,7.21,0,1,159.0,4.39,66.05,0,0,0,1,0,1,0
0x6446,1350,2.0,4,1,1.0,1,6.82,0,1,169.0,4.07,81.66,0,0,0,1,0,0,0
0x7a2c,1280,4.0,4,0,2.0,0,7.49,0,1,121.0,3.19,59.08,0,0,0,1,0,1,0
0xa8f3,1275,2.0,3,1,1.0,0,7.05,0,1,118.0,3.51,72.73,0,0,0,1,1,0,0
0xb56d,2031,3.0,1,2,1.0,0,4.44,2,1,101.0,2.92,81.55,0,0,0,1,0,0,0
0x377a,1419,4.0,2,2,0.0,0,5.17,1,1,101.0,4.17,78.69,0,0,0,1,0,0,0
0x282f,1517,2.0,3,0,3.0,0,6.78,0,1,135.0,2.86,69.79,0,0,0,1,0,0,0
0xb7ba,1644,3.0,3,1,0.0,1,7.08,2,1,86.0,2.92,75.38,0,0,0,1,1,0,0
0x6875,1883,3.0,3,2,1.0,0,4.89,0,1,112.0,3.21,68.5,0,0,0,1,0,0,1
0x44ee,1905,3.0,3,2,1.0,1,7.89,2,1,86.0,2.29,77.82,0,0,0,1,1,0,0
0xbe82,2009,3.0,2,1,1.0,0,5.87,1,1,115.0,3.2,76.37,0,0,0,1,0,1,0
0x5edc,1151,3.0,2,1,0.0,1,6.84,3,1,137.0,2.86,76.84,0,0,0,1,0,0,0
0x57f2,2278,5.0,3,1,0.0,0,6.02,2,1,131.0,3.5,84.82,0,0,0,1,0,0,0
0x57d2,1960,3.0,2,1,0.0,0,8.11,2,2,173.0,3.37,78.32,0,0,0,1,0,0,0
0xa6cf,1189,4.0,1,0,0.0,0,3.35,3,0,74.0,2.39,26.3,0,0,0,1,1,0,0
0x4137,1299,4.0,3,2,0.0,0,6.92,0,1,89.0,4.8,87.76,0,0,0,1,0,0,0
0x5b5d,1701,5.0,4,1,1.0,0,5.26,1,1,93.0,3.23,71.24,0,0,0,1,0,1,0
0x93af,1798,5.0,3,2,0.0,0,5.24,0,1,90.0,4.81,88.6,0,0,0,1,0,0,0
0x83f7,1113,4.0,3,0,0.0,0,7.21,2,1,82.0,3.55,71.34,0,0,0,1,0,0,0
0xa244,1718,2.0,4,1,2.0,0,6.8,2,1,115.0,2.26,64.69,0,0,0,1,0,0,0
0xbab4,2128,5.0,3,0,0.0,0,8.13,3,2,122.0,2.49,31.32,0,0,0,1,0,1,0
0xa393,2043,5.0,1,0,0.0,1,7.88,0,1,94.0,4.47,75.19,0,0,0,1,0,1,0
0xbd7e,1822,3.0,3,1,1.0,1,6.66,0,1,166.0,3.76,84.13,0,0,0,1,0,1,0
0x3b86,1616,3.0,1,2,0.0,1,8.03,0,2,149.0,4.03,92.34,0,0,0,1,1,0,0
0x76b,1156,4.0,4,2,0.0,0,7.22,0,1,146.0,4.72,90.48,0,0,0,1,0,0,0
0x1ae0,1397,4.0,3,0,0.0,1,4.1,1,1,92.0,3.56,84.65,0,0,0,1,1,0,0
0x5921,2123,4.0,1,0,1.0,0,5.74,2,1,100.0,2.6,29.42,0,0,0,1,0,1,0
0xbfb9,1148,5.0,4,1,0.0,1,7.67,0,1,107.0,4.46,83.61,0,0,0,1,0,1,0
0xbc38,2088,2.0,1,1,0.0,0,5.22,1,1,107.0,4.16,84.34,0,0,0,1,0,0,0
0xa05c,1825,4.0,1,1,1.0,0,6.69,0,1,114.0,3.83,89.06,0,0,0,1,0,1,0
0xb751,1898,4.0,2,1,0.0,0,6.8,1,1,156.0,3.46,71.24,0,0,0,1,1,0,0
0x707e,1269,4.0,3,1,0.0,0,5.95,1,1,95.0,4.17,73.95,0,0,0,1,0,0,0
0x8e37,1180,5.0,4,2,1.0,0,4.62,1,1,97.0,3.23,73.04,0,0,0,1,0,1,0
0xa8a9,1557,5.0,3,0,0.0,1,6.01,0,1,95.0,4.8,79.13,0,0,0,1,0,0,0
0xc310,2080,5.0,2,0,0.0,0,5.46,1,1,118.0,4.14,62.63,0,0,0,1,0,0,0
0xb21,2233,4.0,2,0,0.0,0,7.65,0,1,133.0,4.74,78.25,0,0,0,1,0,0,0
0xbb5b,1950,5.0,3,0,1.0,0,6.21,3,1,87.0,1.67,31.38,0,0,0,1,1,0,0
0xa634,1761,5.0,3,1,1.0,0,7.14,1,2,125.0,3.43,72.43,0,0,0,1,0,0,0
0x9847,1814,5.0,4,2,0.0,0,6.74,0,1,170.0,4.07,83.89,0,0,0,1,1,0,0
0xeac,1330,3.0,2,1,0.0,0,6.98,2,1,163.0,3.14,76.94,0,0,0,1,0,1,0
0xc64,1890,5.0,1,2,0.0,0,6.8,0,1,128.0,4.44,82.35,0,0,0,1,0,1,0
0x8b3f,1952,2.0,2,0,3.0,1,4.21,0,1,114.0,2.59,76.95,0,0,0,1,0,1,0
0xa9f0,2103,5.0,1,1,0.0,0,7.62,0,1,152.0,4.4,69.76,0,0,0,1,0,1,0
0x8156,1850,4.0,2,1,0.0,0,6.87,0,1,80.0,4.81,77.98,0,0,0,1,0,0,0
0x933f,2032,2.0,1,1,0.0,1,6.27,0,1,98.0,4.79,90.03,0,0,0,1,0,0,0
0x3831,1567,5.0,1,0,3.0,1,7.17,2,1,104.0,0.7,31.86,0,0,0,1,0,0,1
0xb2e3,1440,3.0,3,1,1.0,1,7.94,0,1,102.0,3.83,77.56,0,0,0,1,0,1,0
0x1e3d,1106,3.0,4,1,0.0,0,7.98,0,1,86.0,4.8,73.83,0,0,0,1,0,0,0
0x40f5,1628,4.0,1,1,1.0,0,7.26,3,1,94.0,2.28,66.06,0,0,0,1,0,0,0
0x4fbc,1171,4.0,4,1,0.0,0,6.55,0,1,99.0,4.16,88.97,0,0,0,1,1,0,0
0x55eb,2255,4.0,4,1,0.0,0,5.4,0,1,86.0,4.81,74.18,0,0,0,1,0,0,0
0x85b6,2297,2.0,4,1,1.0,0,7.3,3,1,135.0,2.23,62.39,0,0,0,1,0,0,0
0x3d46,1836,3.0,3,1,1.0,0,7.03,2,1,152.0,2.84,65.53,0,0,0,1,0,0,0
0xad42,2174,3.0,2,2,0.0,0,8.09,0,2,148.0,4.65,79.47,0,0,0,1,0,0,0
0x831c,1819,3.0,2,0,0.0,0,7.07,0,1,109.0,4.77,85.08,0,0,0,1,0,0,0
0x3e90,1172,4.0,2,1,0.0,0,6.24,3,1,169.0,1.88,34.9,0,0,0,1,0,0,1
0x288b,1666,2.0,4,1,0.0,1,5.43,0,1,88.0,4.81,91.94,0,0,0,1,0,0,0
0x3298,1735,4.0,2,0,0.0,0,7.05,0,1,150.0,4.72,69.9,0,0,0,1,0,0,0
0x6ab4,1820,4.0,2,2,0.0,0,4.62,0,1,109.0,4.79,88.15,0,0,0,1,0,0,0
0xac38,1221,4.0,4,1,3.0,0,7.3,2,1,166.0,1.56,36.44,0,0,0,1,0,0,0
0xc129,1802,3.0,1,2,0.0,0,5.17,2,1,115.0,2.89,71.02,0,0,0,1,1,0,0
0x92a7,2143,5.0,1,1,0.0,0,6.78,0,1,93.0,4.17,76.77,0,0,0,1,1,0,0
0xb0d1,2269,5.0,4,1,0.0,1,8.27,3,2,129.0,2.79,87.11,0,0,0,1,0,0,0
0x7fc5,1695,3.0,1,1,0.0,0,7.21,1,1,140.0,3.48,81.18,0,0,0,1,1,0,0
0x7752,2121,4.0,3,0,1.0,0,4.65,1,1,107.0,3.53,64.19,0,0,0,1,0,0,0
0x1592,1565,4.0,2,1,1.0,0,6.96,0,1,99.0,3.53,87.53,0,0,0,1,1,0,0
0x9302,1876,2.0,4,0,1.0,0,4.3,1,1,117.0,3.21,60.92,0,0,0,1,0,1,0
0x1a38,1993,2.0,3,0,0.0,0,7.59,1,1,102.0,3.52,72.54,0,0,0,1,1,0,0
0x4d1f,2161,2.0,2,2,0.0,0,7.39,0,1,134.0,4.43,85.1,0,0,0,1,0,1,0
0x9e76,1871,5.0,2,1,1.0,0,6.72,0,1,104.0,4.15,73.54,0,0,0,1,0,0,0
0xc87d,1101,4.0,3,1,3.0,0,6.64,0,1,148.0,2.53,72.5,0,0,0,1,0,1,0
0x585f,1854,4.0,3,2,0.0,0,5.59,0,1,102.0,4.48,88.19,0,0,0,1,0,1,0
0x33e6,1179,5.0,2,0,2.0,1,5.18,1,1,106.0,2.28,61.65,0,0,0,1,1,0,0
0x9d8,2068,2.0,2,0,0.0,1,6.37,1,1,107.0,4.15,70.0,0,0,0,1,0,0,0
0x8190,1877,3.0,4,2,0.0,1,7.7,3,1,150.0,2.52,72.78,0,0,0,1,0,1,0
0x226c,1506,2.0,4,0,1.0,0,6.73,3,1,133.0,2.23,38.81,0,0,0,1,0,0,0
0xbb82,2268,5.0,2,0,0.0,0,6.7,1,1,90.0,3.86,74.12,0,0,0,1,0,1,0
0x43b4,1901,5.0,2,1,2.0,0,6.49,0,1,112.0,2.89,70.41,0,0,0,1,1,0,0
0x11fd,1696,3.0,4,1,0.0,1,6.67,1,1,99.0,3.85,76.28,0,0,0,1,0,1,0
0x946c,1720,4.0,1,1,1.0,0,7.72,0,1,129.0,3.8,89.94,0,0,0,1,0,1,0
0xe4a,2254,4.0,3,0,0.0,0,6.95,0,1,113.0,4.14,64.36,0,0,0,1,1,0,0
0x3643,1350,3.0,4,0,2.0,0,4.1,1,1,107.0,2.6,44.53,0,0,0,1,0,1,0
0x1a68,1438,2.0,2,2,0.0,0,5.27,1,1,112.0,4.15,79.08,0,0,0,1,0,0,0
0x43af,2105,4.0,4,0,0.0,0,6.12,0,1,118.0,4.14,76.93,0,0,0,1,1,0,0
0xa6a3,1746,2.0,3,2,1.0,0,5.93,1,1,89.0,2.92,88.8,0,0,0,1,1,0,0
0x7564,2023,5.0,1,1,1.0,0,7.28,0,1,149.0,4.09,67.37,0,0,0,1,0,0,0
